zone_id,farm_id,crop_type,latitude,longitude,blue_band,green_band,red_band,red_edge_band,nir_band,ndvi,ndre,thermal_temperature,soil_moisture,humidity,temperature,rainfall,wind_speed,historical_pest_risk,pest_probability,crop_stress,canopy_anomaly,stress_category,pest_zone,irrigation_required,spraying_priority,priority_category,anomaly_score,anomaly_detected,anomaly_category
ZONE-1417,FARM-001,Rice,10.8740065289232,77.047511673187,0.420872125259869,0.6161614048378741,0.2904123737280234,0.6040115923102437,0.7239843736064201,0.427418141471335,0.0903411561737747,28.520234233035225,78.11819815363974,85.96665279960084,32.57550619291936,28.40786943987835,13.6380485596164,0.5996961664746058,0.5141710916471874,0.4635429303242566,0.6251406974473007,Moderate Stress,Moderate Risk,0,52.4180591603067,Medium,0.14644810604392666,0,Normal
ZONE-1418,FARM-002,Tomato,11.008595684887316,77.05316548969968,0.5664238775263293,0.5259907079518039,0.2486024126862332,0.30495908022989,0.5611719892065332,0.3859953955006546,0.2958127495999038,22.72364115070537,76.25122907001028,53.78803615456226,34.56824871981718,0.6143214642070294,21.135059983947446,0.3773651672791916,0.3324887381568102,0.432611974755051,0.5876429501037047,Moderate Stress,Low Risk,0,40.52864838405547,Medium,0.26119674729260267,0,Normal
ZONE-1419,FARM-004,Wheat,10.922834381288194,77.0019027302889,0.4486229945027461,0.299518739421389,0.5190702682586544,0.2086598280068523,0.7006146988461823,0.1488452236754507,0.5410404836716167,24.47409288421786,79.90647385507036,86.59783821447883,28.42143843977466,24.340547953916037,5.351766305108162,0.9451006354152028,0.583649703321041,0.5500218468101056,0.4958592923640068,Moderate Stress,Moderate Risk,0,59.65378779336214,Medium,0.08325382123764169,0,Normal
ZONE-1420,FARM-002,Tomato,11.062894190974651,76.89137398412618,0.2719821117089564,0.159994155628923,0.1846481651330486,0.2733958150357721,0.548481586423075,0.4962735781001729,0.3347037358555977,35.09798276367188,21.582301068345583,61.36720416429685,32.08161620156588,15.351741149955952,4.626292465102046,0.3388386606575362,0.5384301477529095,0.5839432442139436,0.5831427567960976,Moderate Stress,Moderate Risk,1,53.88318193381607,Medium,0.1230123109258797,0,Normal
ZONE-1421,FARM-001,Cotton,10.889393938398682,76.81068893861703,0.5404691806386515,0.6015368705113846,0.6594618401430424,0.4196384341114696,0.502233318770875,-0.1353439280707979,0.0895946695475732,26.798286064439647,54.42772460488303,35.144829880459376,35.63632513488388,18.56437475862656,18.33287549687084,0.8950509201298846,0.7510615981438695,0.7093100200157462,0.817408790422045,Severe Stress,High Risk,0,76.28871357457604,High,0.06414556218345806,0,Normal
ZONE-1422,FARM-001,Tomato,10.803561404000808,77.08069653882286,0.4534838895266341,0.3001670142987904,0.5321433391396776,0.6684142330781981,0.5295001659880675,-0.0024896970114229,-0.1159631700188589,34.620707451693434,41.49238875622044,78.91652046200412,30.232226645550853,20.535976806517876,7.608584684562262,0.8012535188291242,0.8050553715926336,0.7821701840007979,0.9056347900719552,Severe Stress,High Risk,0,81.28965428106301,High,0.028387918962948965,0,Normal
ZONE-1423,FARM-005,Cotton,10.890196692168225,76.97583610464164,0.1076363690139523,0.7078057401685324,0.5619778661472378,0.3418361373324876,0.8224420864089439,0.1881394671041257,0.4127926869054836,30.296443320025737,49.62319818123556,87.67060307871166,27.3337202552144,13.680605679630958,14.41217323612636,0.4652707069769327,0.568261394662877,0.6238257648640034,0.6205305894160166,Moderate Stress,Moderate Risk,0,58.247201616759135,Medium,0.011624171967132117,0,Normal
ZONE-1424,FARM-003,Wheat,10.97342251475545,76.88944289134444,0.6409865066621856,0.4531366772411973,0.7079738006274843,0.8213133937721702,0.6906831735487791,-0.0123622982873196,-0.0863957872993471,35.854269277524935,35.06987879021568,64.06165034115628,38.14347089446006,5.755788057066225,17.531572931066425,0.4963123796693958,0.6117056187071414,0.756849618713873,0.889445031098119,Severe Stress,Moderate Risk,0,68.5370406664033,High,0.20640697119373771,0,Normal
ZONE-1425,FARM-003,Cotton,10.912781512620988,76.84474053235425,0.4273861709945881,0.4949131285420965,0.7125423664766346,0.401941887268065,0.9330985264607994,0.134024395544815,0.3978577995638178,31.858972443709604,18.124474473797942,62.28487214930632,41.75397138656645,27.287716948424297,15.649780215350848,0.869861589065789,0.6662842858586852,0.7582037736649768,0.6847201828005798,Severe Stress,High Risk,1,71.69832470625673,High,0.11407470318324447,0,Normal
ZONE-1426,FARM-002,Wheat,10.960461826727627,77.04885694965022,0.621176359287719,0.6400587537731384,0.4585740104825032,0.4318584025965549,0.8412265471468261,0.2943930436290843,0.3215557791936895,28.17094194322342,61.00376752445466,83.32690553185914,24.765982161481773,22.20572268449349,17.775171361858348,0.4927250071787422,0.4962707538230313,0.552706617338595,0.6318203181164784,Moderate Stress,Moderate Risk,0,53.31793728572885,Medium,0.20165845228631507,0,Normal
ZONE-1427,FARM-004,Wheat,11.062979435650506,77.05095605833426,0.6296421033893468,0.6566298950721731,0.4219968812358873,0.3525840259663841,0.6157573954171267,0.1867111818560529,0.2717771767911767,24.91638359715204,77.77810979915607,88.08648481736806,39.56668444222144,16.78769094811943,15.888574786601213,0.6793795737963396,0.6040145008728101,0.4729960595239765,0.6415585140515404,Moderate Stress,Moderate Risk,0,57.78770777373224,Medium,0.8030482988632263,1,Anomalous
ZONE-1428,FARM-003,Maize,11.07374551626911,77.04435239043916,0.3669799940410531,0.5677230415023693,0.3179980453474915,0.3776637359502869,0.4575446178111493,0.1799338697389535,0.0956417471872316,28.821965048425604,49.60481869548632,93.46520634738678,31.999435010569638,13.453691679775051,10.09907274795425,0.8093028881598029,0.6018024328050976,0.5772365365038772,0.6704497180904397,Moderate Stress,Moderate Risk,0,62.54798022430034,Medium,0.37229138560346997,0,Normal
ZONE-1429,FARM-005,Wheat,10.879792219396236,76.99352480759003,0.4045959978707385,0.759980680018283,0.5651215466316044,0.2518945801871993,0.7380409224458443,0.1326920067339326,0.491088409171283,34.69788155853506,36.42269678002319,55.73901746723549,29.85431177406275,14.979948850675436,3.171865976145093,0.9078812162556512,0.8031313440894577,0.6344188607905132,0.613955181964963,Moderate Stress,High Risk,0,73.46161619977197,High,0.13007704339221998,0,Normal
ZONE-1430,FARM-002,Cotton,10.93864214198097,76.90980461627755,0.3494526326053611,0.7884939836082726,0.4498357765368784,0.4063394051013326,0.7723199177527582,0.2638648077800855,0.3105054998077942,36.80947010394871,75.98808616757825,70.68132600409908,39.649589104483866,24.706146240913917,21.52828355095846,0.2181641630958275,0.4698413899481039,0.6541129282575836,0.5720558402898096,Severe Stress,Moderate Risk,0,51.5287296306976,Medium,0.10602818181580576,0,Normal
ZONE-1431,FARM-002,Maize,10.964743204572436,76.89122108543407,0.3696620651848272,0.765475538843501,0.706368801831081,0.8017322217204361,0.6017143868647733,-0.0800058710828444,-0.1425189181499245,25.20679349679981,38.70332441586564,84.37510069227801,40.027455050455714,0.3751022058295816,21.30419727731473,0.9753657706232868,0.6651691892214423,0.6372782158024042,0.830406186611091,Moderate Stress,High Risk,0,71.26071049443627,High,0.27785472932886524,0,Normal
ZONE-1432,FARM-005,Maize,11.084733737066474,76.80256643103544,0.6370882953830367,0.6857164704735633,0.2551068666631935,0.6818971789769294,0.4494493860669489,0.2758363761790584,-0.205460991910974,35.28544817776234,74.44439752812488,66.9111154114124,25.998448663880097,25.96004982256413,1.1362975008433,0.9653335698340442,0.79924075366227,0.5774653043137682,0.9538512633247443,Moderate Stress,High Risk,0,77.25089769242682,High,0.30718729764206365,0,Normal
ZONE-1433,FARM-004,Wheat,11.099585195749317,77.05008226760647,0.5728864083807466,0.6086563931587634,0.301664246062819,0.8126877427059316,0.6622049066111223,0.3740552184836324,-0.1020296183148459,25.58559019303025,70.6199055636296,62.711199991560974,27.884189974137144,1.402559194119355,21.18077194288044,0.2973549685746222,0.4097981416129616,0.4156531370535321,0.6974278388838272,Moderate Stress,Moderate Risk,0,44.34547775319287,Medium,0.01764384392969584,0,Normal
ZONE-1434,FARM-005,Tomato,10.87062217465246,76.82622980924809,0.1759154057893467,0.5811618076230839,0.3054587908229796,0.2734013100655496,0.4649890140336403,0.2070614195324102,0.2594663530233383,26.43638686979967,49.3662153736682,69.3159248715042,38.74233331645752,18.47739199398865,4.623731345792456,0.613728118653688,0.4704930697145288,0.5756187273876378,0.716288218145763,Moderate Stress,Moderate Risk,0,55.32235441750626,Medium,1.6325478931829398,1,Anomalous
ZONE-1435,FARM-004,Tomato,11.018093961403745,76.98922649941223,0.4661846689240575,0.217437614998347,0.6238989954618596,0.5189316415895113,0.9109989064597844,0.1870480919873517,0.2741860373702006,32.6263448056003,58.99672333344972,56.412019956038094,30.798139665206968,9.993677174510088,8.988702473534481,0.0469179509555,0.477245220836988,0.5985321576695841,0.6375396857184965,Moderate Stress,Moderate Risk,0,49.46427446308443,Medium,0.06404594880550532,0,Normal
ZONE-1436,FARM-005,Maize,10.91340931866996,76.95122248405202,0.6975439842318053,0.3264648254324231,0.164376215697399,0.3604784110860805,0.7087747612219175,0.6234865864305585,0.3257376582258595,27.784046039521492,60.520633835014685,46.52456564579727,26.336631274847,20.34708838127457,10.920367400875604,0.1678273401068222,0.3632649087728575,0.3288251557166863,0.4724960525834131,Healthy,Moderate Risk,0,34.9773897560986,Low,0.2234415723018751,0,Normal
ZONE-1437,FARM-005,Wheat,10.802432459065864,76.9580068076779,0.4573304207394915,0.153697345294095,0.3961719286428368,0.7048509133893035,0.4897551250849896,0.1056329529789372,-0.1800556847371551,35.23190882472973,56.67096082677174,38.99786680459311,41.16787033001528,2.5662874778988867,17.311140373076917,0.5838171771602831,0.7080918997910707,0.7400962818556515,0.9594954336380688,Severe Stress,High Risk,0,74.29762722244159,High,0.1296625379455853,0,Normal
ZONE-1438,FARM-001,Tomato,10.802775756730773,77.07801385359232,0.5715229753558633,0.2393164156520947,0.3779274790324808,0.8791664773081234,0.4402249474174409,0.0761439925213994,-0.3326845915323358,41.115532484830766,25.448747073177312,71.5988458668316,24.774837827751377,16.68697636237347,3.2179716465532424,0.6501062406179589,0.7453227775474086,0.7851209800944023,0.9586549558184336,Severe Stress,High Risk,1,77.97404113592155,High,0.29085155081015934,0,Normal
ZONE-1439,FARM-002,Wheat,10.938169802268677,76.80948450338137,0.5614368840287025,0.4354991601599725,0.1475407536589431,0.7707516353352015,0.7658701342003285,0.6769447483221839,-0.0031767726156684,24.977844026747885,60.03045376094333,57.74806168891966,33.42741864171815,25.65702652479573,20.839494141123076,0.5346029802897474,0.3546730683904347,0.2506486684538147,0.712364826023784,Healthy,Moderate Risk,0,39.51125032443824,Medium,0.13155409637652632,0,Normal
ZONE-1440,FARM-005,Wheat,10.9465004739013,77.03201766738863,0.3101905155233971,0.2452487580128977,0.3670180490538256,0.2246947167257044,0.7600656321571393,0.3487294163922223,0.543655491798884,33.41021664618833,15.209175467259444,87.97718019516617,29.414161244490582,14.83913579911486,23.625946870888107,0.7047221577002277,0.6894909410802984,0.6021535536434617,0.5669974350360859,Moderate Stress,High Risk,1,64.64388206046084,Medium,0.05607841017297747,0,Normal
ZONE-1441,FARM-005,Maize,10.806770908972034,76.81561571951019,0.3231095816223753,0.7360812195398927,0.4336956891345879,0.4216617862509639,0.6881359504805735,0.2268076826800742,0.2401103510122937,40.46598365346385,61.1523931946521,48.37755074614064,29.928634096734022,2.5303980555371,23.86470084715216,0.7928907651082477,0.780617620123188,0.6860685809008851,0.6996311615155215,Severe Stress,High Risk,0,74.13322540638532,High,0.20466514325163962,0,Normal
ZONE-1442,FARM-003,Maize,11.00607822503229,76.81144608178062,0.534445853074242,0.6737044704679334,0.1423180501281936,0.2200057833153665,0.6992956663664938,0.6617964316951389,0.5213625648631671,25.53057953303225,51.06434875063805,53.64269900053473,22.33173977826015,1.1213527426522707,3.204112036454828,0.1684578257643382,0.3569290764613786,0.3407692119905149,0.4987492098413243,Healthy,Moderate Risk,0,35.450701205740735,Medium,0.09786777128752075,0,Normal
ZONE-1443,FARM-002,Rice,10.888201016578488,76.92894530944241,0.399990118962901,0.1965477428581868,0.4314103834890338,0.2281168768516898,0.6925148518366548,0.2323145951584259,0.5044334841827834,29.33701806769716,31.8844274392845,93.23037417361456,25.65704271837503,18.636040464306166,23.06512608568594,0.6596172455510636,0.5268812493740012,0.654466193231537,0.6311323685885947,Severe Stress,Moderate Risk,1,59.40680000311572,Medium,0.08477121819452907,0,Normal
ZONE-1444,FARM-003,Tomato,10.967967930460786,76.8189225523029,0.4423424254782327,0.3117939150537229,0.7235046380442107,0.2556607129150897,0.5340672404268362,-0.1506373116504324,0.3525342794304337,24.472336699795743,67.24468240835014,68.37747228290146,23.67393604362514,2.0859172837242346,14.627893528996182,0.5625982367489871,0.6530663772181736,0.5859095064012367,0.609586062881891,Moderate Stress,High Risk,0,61.735045477573145,Medium,0.15294383090652564,0,Normal
ZONE-1445,FARM-002,Tomato,10.890275721949626,77.03674318538786,0.5277434742189026,0.6823967249974807,0.736294310054996,0.3934288502793933,0.9093193665048576,0.1051431169850583,0.3960014019420448,34.84075436627897,41.34313102697386,55.80518257095905,36.49174713958704,2.138666163243492,18.446285502000485,0.1175862429196084,0.456479599735355,0.752107500656809,0.5581052597533572,Severe Stress,Moderate Risk,0,52.65224833329169,Medium,0.35579102719182476,0,Normal
ZONE-1446,FARM-003,Tomato,10.850140294460791,76.9588689280945,0.5665450162234301,0.6719799822639179,0.4455918560833772,0.4129419373466918,0.6115310017708965,0.1569722832898112,0.1938449157576967,35.382858553894025,46.575517000048606,86.65365942850963,35.35037677819086,12.763185180321855,23.33432095598189,0.228604489778146,0.4927972081751495,0.6258010003463823,0.7327381781224802,Moderate Stress,Moderate Risk,0,54.22702194789185,Medium,0.3414081105172347,0,Normal
ZONE-1447,FARM-005,Cotton,10.922152121579662,76.80871163479793,0.2629099466398428,0.7645428575765627,0.4348130061919233,0.4803174592644217,0.3132131350946334,-0.1625607740491157,-0.2105830761593814,35.28364638871274,16.79884606636375,79.60250537211718,37.4702868127744,6.28524955768595,16.863890958194286,0.4196690184011039,0.5932052209820726,0.8685212945067942,0.9478626432317174,Severe Stress,Moderate Risk,1,71.1645036118839,High,0.16962872998093445,0,Normal
ZONE-1448,FARM-005,Wheat,10.86968200943715,76.81215020594458,0.1880762556621777,0.7984060450512842,0.2855803081706544,0.4834517661264073,0.5264348725524115,0.2966130110452802,0.0425622661172847,32.842540967266906,41.0857795748242,69.38857603495579,35.38378335552821,6.125876823201304,11.961746696303177,0.8637584357941456,0.771529684099458,0.6645143448455133,0.7843337296000426,Severe Stress,High Risk,0,75.0568564317831,High,0.4753561220050446,0,Normal
ZONE-1449,FARM-001,Maize,10.96044029307575,76.98380055892184,0.2750767880342351,0.7845755411067292,0.748125056612866,0.7399863082902267,0.3846836761209397,-0.3208317954815188,-0.3159169544640734,36.92521735595544,25.878581511405383,88.34598145432577,22.831628970691103,14.429286448370096,13.602684000870893,0.2170257809180852,0.5346334468592192,0.9250808455054788,1.0,Severe Stress,Moderate Risk,1,68.98118828301008,High,0.1074621400598795,0,Normal
ZONE-1450,FARM-003,Tomato,10.859648559085944,77.04183354529752,0.4045229950552453,0.4165896907189369,0.2782489611663969,0.2989822705052298,0.5361994641811242,0.3167176438299544,0.2840302892096773,22.717545927599595,32.949315269258335,40.63769146445684,41.52902356533623,8.424051819642825,17.42808349693953,0.1829236922016073,0.3043206138374672,0.5608757676288315,0.6697461176806245,Moderate Stress,Low Risk,1,42.39612933877641,Medium,0.16899063715072368,0,Normal
ZONE-1451,FARM-004,Rice,10.95252179299339,76.93133985938243,0.3052847903782235,0.3127134884713209,0.3943858452859716,0.3104184310629804,0.6953706152732262,0.2761942733870409,0.3827361243159166,41.150269748906126,31.389067414638056,58.66963661179452,24.14736969871468,6.577994826347535,23.67277363014078,0.7209517278364723,0.7095689405478003,0.7607784578346974,0.6648240015494212,Severe Stress,High Risk,1,71.93583336129798,High,0.038933900672507626,0,Normal
ZONE-1452,FARM-001,Tomato,10.84721355446066,76.96637420146068,0.4410176553085563,0.6429666237775906,0.1019071375717397,0.6386123361705638,0.3147319084392506,0.5108120856483798,-0.3397304696934541,26.44192415858707,17.991351592716093,83.6330062295434,27.7098927068966,15.432434648683495,22.35540875349782,0.9757929428333368,0.5267418256827964,0.5287143109271484,0.8750535796272363,Moderate Stress,Moderate Risk,1,62.4485446062822,Medium,0.12279255386987034,0,Normal
ZONE-1453,FARM-003,Wheat,11.001292412845736,77.03994883621496,0.132079434475377,0.34452738028362,0.327000989090939,0.6002195065347476,0.8656303452981144,0.4516306833849995,0.1810626493353699,24.431239373834867,44.93214544109516,58.1565796393797,35.5512997709052,8.726512177168939,14.8496141275838,0.4473287576737668,0.4392781090596394,0.4363525957422005,0.6900076368205923,Moderate Stress,Moderate Risk,0,47.68149490899634,Medium,0.6747249996798048,1,Anomalous
ZONE-1454,FARM-003,Wheat,11.026181305332427,76.98315185221254,0.4058502469682603,0.6741602340853644,0.1464361953957355,0.3078032938374787,0.6967009270043141,0.6526388939005778,0.3871534215033073,40.82272085883863,48.96850685344277,90.6041916057049,23.08987642086296,2.406613059491684,6.064246457870394,0.3501376144133159,0.6069686164016811,0.5407551155022936,0.6301182425516716,Moderate Stress,Moderate Risk,0,56.48939098555269,Medium,0.07587569217180735,0,Normal
ZONE-1455,FARM-001,Maize,10.83311827027498,76.86742807129764,0.3207909441626247,0.4970705747586509,0.583486100750336,0.7965850987977434,0.4919917195683465,-0.085073159464803,-0.2363794990787749,38.60873832723166,52.11907086428559,44.15126768287069,23.75113650995058,20.482172118211864,9.32149899243102,0.2539405893195755,0.5622169177518501,0.7501020029243076,0.8507550325739316,Severe Stress,Moderate Risk,0,63.10355276836721,Medium,0.018887154543642648,0,Normal
ZONE-1456,FARM-005,Cotton,10.940340723611202,76.98391560776084,0.4208000529357294,0.66605272890272,0.464659394469456,0.4303415898708452,0.502283363050783,0.0389101933682419,0.0771389354484148,37.297408385833606,45.04428508200306,55.19823837399632,39.284653170228935,17.568240616112835,9.683379958238266,0.0497408636592998,0.5003759001226716,0.7035573358362972,0.7341263976976333,Severe Stress,Moderate Risk,0,55.13294018266664,Medium,0.13750425048249948,0,Normal
ZONE-1457,FARM-003,Maize,10.821261510196464,76.98848383771956,0.3535200129309861,0.3293219218160568,0.4719117202369767,0.4568771439811403,0.6026843147354979,0.1216945424587653,0.1376107369177291,24.094914178779632,71.51924811110979,60.54455372895879,27.30432890084588,6.363514172757916,7.940176815647812,0.1784141215317625,0.3799352541291213,0.520225682171065,0.782822006436144,Moderate Stress,Moderate Risk,0,46.23032821280219,Medium,0.2590789568884765,0,Normal
ZONE-1458,FARM-005,Tomato,10.9794547336626,77.02023209426433,0.2705355103825255,0.4802177551099835,0.2862323358348069,0.4943220565842119,0.4612596739011657,0.234152474721043,-0.0345991839620757,38.150584273523314,17.449183432061776,76.21772517619789,34.6428534006642,17.467391983436176,18.921894018439843,0.0934150662184676,0.4658448693194644,0.7653680075604999,0.7824554380447066,Severe Stress,Moderate Risk,1,56.59504157904617,Medium,0.05372042590127783,0,Normal
ZONE-1459,FARM-001,Rice,10.879321289378892,76.98626225626704,0.6424647432745814,0.5166154658414184,0.6296825886644328,0.425891309517255,0.302822253044615,-0.3505182713073039,-0.168885133899312,34.18047046019565,54.89755937656192,46.72096892553103,38.89246682022592,28.66768982920412,21.06370243907202,0.4941015546897811,0.779602705211554,0.9303812964532888,0.9001210027080707,Severe Stress,High Risk,0,81.43639121563744,High,0.01657934708817142,0,Normal
ZONE-1460,FARM-005,Maize,10.958287337051612,77.09077263913741,0.2108589930528141,0.7630202440180859,0.1021261014653126,0.5902185365908386,0.3172623413165211,0.5129748579844969,-0.3007841830447905,36.638172220236896,71.2985591766184,35.591830122793326,41.41041603782012,28.69435652151912,8.675941460235844,0.9781975269540786,0.715054554609138,0.5638515794065194,0.9378124646226548,Moderate Stress,High Risk,0,72.94216457848741,High,0.2051262408260132,0,Normal
ZONE-1461,FARM-002,Cotton,10.955238302815289,76.85918649261512,0.5088193453483358,0.3232884249397713,0.3168407664567249,0.4720534062107389,0.5325314367818128,0.2539409878987122,0.0602019538628141,41.56140559636785,17.66761565930343,93.59055885123357,24.62628519871793,15.958272309735808,21.307023677157883,0.7874024241707718,0.865876268812012,0.8342789646885534,0.787815075257129,Severe Stress,High Risk,1,83.6840514077618,High,0.10247969466499071,0,Normal
ZONE-1462,FARM-004,Maize,11.07730630385814,77.08532720387012,0.6547868275494484,0.7588473555351816,0.5286733687982641,0.3816043081617013,0.3807440897955954,-0.1626635984840208,-0.0011283781011841,25.888823542360004,47.25995496257556,88.92542593375103,22.70441847645188,2.9408914809873266,18.626497789111827,0.6016900835997517,0.5507755727646427,0.6621463918544623,0.8306323309790298,Severe Stress,Moderate Risk,0,63.12567833072576,Medium,0.304277576559174,0,Normal
ZONE-1463,FARM-003,Wheat,10.964724966770618,76.961501847105,0.4232019758112598,0.6731582950527154,0.6901496493209986,0.8331324073975419,0.3145363885206032,-0.3738609603318226,-0.4518686652915334,32.087639216370604,53.286767537323385,53.01332512326549,36.29621280810274,13.74556586119745,11.586795511228903,0.4866382697453126,0.5858405366295852,0.8308336337646715,1.0,Severe Stress,Moderate Risk,0,71.15421585872461,High,0.09240678238147682,0,Normal
ZONE-1464,FARM-004,Tomato,10.974899543915496,77.00158684214847,0.6258450931476892,0.6250811351563519,0.2525003720014015,0.4158455180981083,0.8585250255226462,0.5454637755428557,0.3473708351700897,37.0670389291823,27.408873722484067,64.008850392806,24.14044015989793,0.8095015095489633,17.76791271786131,0.6171819910319083,0.6102523813760028,0.5306540849505171,0.5707109593331371,Moderate Stress,Moderate Risk,1,58.11346401075178,Medium,0.06553443077742117,0,Normal
ZONE-1465,FARM-005,Tomato,10.920495937729314,76.82983847923565,0.1749108870599706,0.6614656749703314,0.4517150336228217,0.6889422478281753,0.4781892538678545,0.0284698028940912,-0.1805733227838853,30.67312701543397,31.412507074073456,64.3352126232222,32.76418445919126,12.456038399254473,19.46411947082271,0.3760266430766334,0.5989974638627974,0.7214316193281791,1.0,Severe Stress,Moderate Risk,1,67.35810088443759,High,0.10819627869548086,0,Normal
ZONE-1466,FARM-003,Tomato,11.084723880954844,76.91417278241343,0.3962732621538448,0.543526279822037,0.4496944233466586,0.4430587392498273,0.6270296751584208,0.164698725847455,0.1719210875572749,23.09306165836417,66.06356694031788,87.15353333757574,31.71819368048286,27.282565051117864,14.464746502476483,0.1783852936449147,0.3208366650322758,0.4260873169830815,0.6165538007820373,Moderate Stress,Low Risk,0,38.25242938412457,Medium,0.177322007143266,0,Normal
ZONE-1467,FARM-005,Tomato,11.033155772831885,77.03081374393895,0.3742151682885636,0.3086520068006158,0.6682133398784049,0.5046539908142302,0.416615904724555,-0.2319233229397404,-0.0955615623113634,24.228777977510426,51.88085581111882,70.82360846879928,32.31831260525273,14.023310722218309,11.634721342635345,0.589773653598977,0.517684940663407,0.6838919660816952,0.7701815370613487,Severe Stress,Moderate Risk,0,61.26304090421417,Medium,0.14884232636623512,0,Normal
ZONE-1468,FARM-002,Tomato,10.885621587090853,77.0120733045297,0.1048712842221969,0.2731717297459042,0.1328359782138975,0.3651604663809321,0.3303712319584455,0.4264502429070768,-0.0500181149003459,34.041839450912455,35.52561532073409,84.5858613654722,34.295442487450806,16.51462141917663,3.4411467261267488,0.5281032890016618,0.5977170959192739,0.5938216297042624,0.8516427782087089,Moderate Stress,Moderate Risk,0,62.76759277064245,Medium,0.06047710378182144,0,Normal
ZONE-1469,FARM-001,Tomato,11.05326287573287,76.81204181644962,0.3659544048156007,0.7131219333027539,0.3759091146959598,0.726630733571078,0.7841630946675778,0.3519208759209278,0.0380808565274037,27.70008292781513,64.70908944802258,89.71964908070295,38.719625672456544,4.741095075744478,1.0328721068675533,0.944536687818646,0.5856317226027382,0.435292248786906,0.7292625035170134,Moderate Stress,Moderate Risk,0,59.79649941167207,Medium,0.04635356555304464,0,Normal
ZONE-1470,FARM-003,Rice,10.929718908055529,76.96397827904917,0.3214178538295587,0.6213406116872916,0.2186026886147555,0.7160422759983771,0.3812219555204091,0.2711108944668745,-0.3051407361322516,24.756812946051863,63.53651232327597,68.95718790275586,25.979997813151837,0.4695195669642971,23.4940314539834,0.6498328470640565,0.561627018038933,0.515259424149131,0.89606403968567,Moderate Stress,Moderate Risk,0,60.67028760215153,Medium,0.18496802444738009,0,Normal
ZONE-1471,FARM-002,Cotton,11.048600143060078,76.82648345789052,0.5018792366647692,0.2885827837946169,0.1139961901940887,0.2155679620656701,0.3167159865623781,0.4706607721985503,0.1900260842569653,28.79783995049165,37.45111604504529,52.12894806432234,32.21535343740138,29.801519662967245,7.41963469867598,0.7734305088642885,0.5140058235690708,0.523033604272624,0.7436412265599102,Moderate Stress,Moderate Risk,0,57.71019367582845,Medium,0.2052151709435287,0,Normal
ZONE-1472,FARM-002,Tomato,11.046866420488051,77.09875692875345,0.6629978671459111,0.5498106878183611,0.1955701113383138,0.2421358282109043,0.6816997133712164,0.5541385719670583,0.4758026613750684,26.01961864089571,46.76209597920281,64.92246835057874,27.407070570573516,10.14771827988498,16.91161649400362,0.0927017158854716,0.2833207669195702,0.3572453815976985,0.3985977487290955,Moderate Stress,Low Risk,0,30.372779349102764,Low,0.16981579339210856,0,Normal
ZONE-1473,FARM-003,Cotton,10.856661056028855,77.06918897655999,0.1514746529572219,0.4409052129192454,0.7347059373513294,0.8456635183214576,0.3087539220739422,-0.4082108221212989,-0.4650909734806546,22.478789331495488,58.19373067994381,86.05217652345105,27.012148956938727,8.380499474865463,23.640667804031263,0.7609370005985087,0.7314904095319978,0.8004338098565822,1.0,Severe Stress,High Risk,0,79.53945273062246,High,0.27201574278727253,0,Normal
ZONE-1474,FARM-005,Tomato,11.010342339415072,76.80632419812856,0.2964858320287739,0.253125860476011,0.2396515311881741,0.8221787930664954,0.583585864126709,0.417782181802857,-0.1697245395908793,25.036279771343324,37.31119916233104,70.01715046389533,20.44923010066659,17.138449596716107,20.63899068109796,0.9828488371354668,0.5393175681386722,0.4775250473872323,0.7664769286607394,Moderate Stress,Moderate Risk,0,59.920684289122974,Medium,0.16475773547803774,0,Normal
ZONE-1475,FARM-002,Maize,10.88719289079196,77.05759487367078,0.3664388424365511,0.4957071210821568,0.70777000266827,0.5542610349449713,0.4877434315105804,-0.1840434250455676,-0.0638361367341523,39.661559218353446,55.88561171507651,88.74331440404964,33.186853745849106,22.35955599066655,3.9419873019849856,0.6574955612425847,0.8518405154041242,0.7865783433716538,0.7845904927724993,Severe Stress,High Risk,0,80.27398649834853,High,0.0822781378952789,0,Normal
ZONE-1476,FARM-004,Tomato,10.8892478009978,77.07582888016752,0.37311122682063,0.3329874101031712,0.2334153227101121,0.5453501740908355,0.5076216902095393,0.3700300965925732,-0.0358304427022097,22.24074565005432,31.31979249756524,88.72616055691887,41.39512231540792,7.542233939909999,20.24589881068819,0.7420837037153513,0.4418185320044762,0.4448741747248924,0.7398482181020832,Moderate Stress,Moderate Risk,1,51.74661949063296,Medium,0.018740972911006987,0,Normal
ZONE-1477,FARM-002,Wheat,10.888904423064174,76.90606446676904,0.5648858325053522,0.2125586807024215,0.7053418977999149,0.7686969220686548,0.3025343780241193,-0.3996592932869357,-0.4351647574519209,37.47700607188192,33.98135378673683,57.40157720278028,36.74763923648007,15.723715496657238,18.433434375424284,0.9795212463244544,0.9483598470114274,1.0,1.0,Severe Stress,High Risk,1,97.47140557875878,High,0.2369598604191347,0,Normal
