actual_irrigation_demand,predicted_irrigation_demand,irrigation_recommendation
2.3131825622939655,4.461778,LOW
4.261344462812769,3.631043,LOW
5.471038106640817,2.895218,LOW
2.3406088138663375,2.9854412,LOW
4.243757474018233,2.834597,LOW
1.2102782796536538,3.9467273,LOW
3.3198644930058805,3.6893008,LOW
6.530140777950262,3.6464567,LOW
3.7043397946152297,4.4607124,LOW
3.370237632088106,4.453668,LOW
8.410840311217283,4.1919394,LOW
4.057086742796274,5.300603,LOW
5.952776904939002,5.5956254,LOW
6.111961299712743,6.1181445,LOW
6.0633947874897824,6.213215,LOW
7.322105494215213,6.4450226,LOW
6.533037033729791,6.886864,LOW
7.9919086353025275,6.9701796,LOW
8.031789385127619,7.216248,LOW
8.563836601412527,7.643739,LOW
5.160180578872069,8.014294,LOW
5.665533534392846,7.74525,LOW
8.023501819115056,7.4610705,LOW
4.980681626863197,7.8958783,LOW
3.079848291254196,7.310618,LOW
3.898411435917291,5.9953923,LOW
3.6424017755462987,5.411601,LOW
4.03165961863348,4.9145403,LOW
3.731511129999765,4.708504,LOW
20.145157432437664,4.368521,LOW
23.833173246908892,19.805021,MEDIUM
18.71047492092181,21.43094,MEDIUM
16.561804347184342,20.12597,MEDIUM
19.148222981112124,18.839245,MEDIUM
16.86422465072269,18.574575,MEDIUM
15.556158478255346,18.064568,MEDIUM
18.17674497941739,16.561907,MEDIUM
19.078370533663282,16.711079,MEDIUM
17.032065790446993,17.977854,MEDIUM
17.38481605012414,17.847666,MEDIUM
19.831501949869008,17.763844,MEDIUM
18.41527205690237,18.56427,MEDIUM
19.6027116746153,18.656628,MEDIUM
19.97290041940731,19.094296,MEDIUM
17.385556822296287,19.363789,MEDIUM
22.93009021678,18.654137,MEDIUM
20.292934608355694,20.392693,MEDIUM
22.25505687579544,20.338493,MEDIUM
19.210934619078937,21.299255,MEDIUM
21.25133906677411,20.636581,MEDIUM
22.929517454358212,20.980055,MEDIUM
21.691250418157445,21.415422,MEDIUM
22.07789705878142,21.641153,MEDIUM
22.05180438418829,21.67384,MEDIUM
19.830664337776753,21.563042,MEDIUM
19.678275502249555,20.90414,MEDIUM
21.89537765466083,19.85371,MEDIUM
18.487027289394533,20.159496,MEDIUM
16.432232310753513,19.430801,MEDIUM
19.427491057182742,17.759129,MEDIUM
19.311503062486914,18.460152,MEDIUM
18.80255118128399,18.972187,MEDIUM
17.51243575514327,18.802212,MEDIUM
15.639905182302744,18.175528,MEDIUM
18.555512461955868,17.210028,MEDIUM
18.27625839573222,17.633514,MEDIUM
20.17795164765041,17.797821,MEDIUM
19.443068273174646,18.84882,MEDIUM
17.942371491958514,19.17508,MEDIUM
18.01714709309252,18.85654,MEDIUM
18.004951339335314,18.450558,MEDIUM
19.341996776534625,18.204731,MEDIUM
20.45380744102051,18.517681,MEDIUM
20.479412713059958,19.201103,MEDIUM
22.873203613419527,19.77361,MEDIUM
20.394018769824676,20.894886,MEDIUM
18.211056456627443,20.991426,MEDIUM
21.905336586417143,20.175781,MEDIUM
21.661679808862246,20.487549,MEDIUM
20.079521312591122,20.766418,MEDIUM
21.010192338222055,20.555649,MEDIUM
22.616100644081065,20.391018,MEDIUM
19.67213589955213,21.132727,MEDIUM
21.713277208910696,20.519165,MEDIUM
19.630001160665856,20.811733,MEDIUM
18.926405644227223,20.243124,MEDIUM
17.338132033794633,19.521656,MEDIUM
16.333416678349806,18.097706,MEDIUM
16.875612817352575,17.23363,MEDIUM
28.678505964195214,16.774729,MEDIUM
31.44209900537824,27.756433,HIGH
24.386294998978197,30.054352,HIGH
27.647140250882003,27.138317,HIGH
28.292447573836085,27.222866,HIGH
27.910974111632683,27.374556,HIGH
27.1216265358481,27.411667,HIGH
29.145899023513053,26.157406,HIGH
28.25841383266418,26.918486,HIGH
28.156671579696265,27.340082,HIGH
28.910792087125685,27.44889,HIGH
28.417020051176664,27.85056,HIGH
29.033442939497398,27.738796,HIGH
29.9573180815161,27.901028,HIGH
28.57406844475228,28.226475,HIGH
31.13329775753948,28.098743,HIGH
34.55960363607175,29.220392,HIGH
30.387002843441763,32.011017,HIGH
30.71009044876369,31.667786,HIGH
31.499166158378152,31.269398,HIGH
29.33809049541318,31.040752,HIGH
34.10370095014221,29.7341,HIGH
29.050637512395937,31.145563,HIGH
30.708196900318594,29.509655,HIGH
29.961114430925036,29.772026,HIGH
27.853336678488784,28.99946,HIGH
28.555798296217745,27.738495,HIGH
28.507323814047055,27.254883,HIGH
26.300161694071697,26.294577,HIGH
26.882991074822165,26.283249,HIGH
6.295540085086988,25.497353,HIGH
4.088150007495466,5.2480903,LOW
0.0,4.6198606,LOW
1.9536965295104487,1.2144239,LOW
0.0,1.050052,LOW
1.7834937017781076,0.7196212,LOW
0.0,1.0645976,LOW
0.0,1.5675421,LOW
0.0,1.3340901,LOW
1.1517744249993527,1.3288742,LOW
0.27035997112067367,1.3726798,LOW
0.0,1.3786341,LOW
0.0,1.3099533,LOW
1.056754241539708,1.2567315,LOW
0.8129153821985042,1.3098915,LOW
5.34488994540513,1.3789383,LOW
5.349858102337928,1.9079541,LOW
5.298102679808521,2.562708,LOW
2.803214712922297,3.396393,LOW
4.587502163418412,3.4643865,LOW
2.5043818693011284,4.113803,LOW
3.3894341715009784,4.2090034,LOW
4.364428091803871,4.1250443,LOW
3.360975415680106,4.080186,LOW
3.802766825204552,3.8556068,LOW
2.7150034997256114,3.7656634,LOW
2.1011850783269015,3.4796405,LOW
1.9142980689546043,3.2176743,LOW
0.8294260808797693,3.0148149,LOW
0.0,2.4782605,LOW
5.557809030691276,1.9627488,LOW
2.941475573029896,3.1202917,LOW
1.1275094778875268,3.126736,LOW
3.8221033038383556,2.5636997,LOW
0.6706877676630487,2.6339333,LOW
2.3118836210639575,2.4704626,LOW
0.8205912246778748,2.7675369,LOW
1.777848675274635,2.2380862,LOW
1.5401289507699776,2.0398293,LOW
2.3009647036018706,2.0090587,LOW
1.654906234578739,1.9258418,LOW
2.2320426152168586,1.8844395,LOW
4.313051381899317,1.954646,LOW
2.7425987993511107,2.4624608,LOW
2.257699801330819,2.683947,LOW
2.544106996727505,2.7009666,LOW
2.8554941647753047,2.6980073,LOW
4.839922503341661,3.0232716,LOW
3.403492881930461,3.5915768,LOW
4.608648250136161,3.6042619,LOW
6.509974450797847,3.788701,LOW
3.782137445691477,4.59999,LOW
3.681053499439603,4.872089,LOW
4.559416878792115,4.8232255,LOW
2.5189282243443945,4.8612113,LOW
3.930604341640638,4.4863615,LOW
1.3932101552018352,4.387267,LOW
1.3992054101755897,3.6794584,LOW
1.6864163652894906,3.0839024,LOW
2.27756219236319,2.6784716,LOW
6.583480973247608,2.4449272,LOW
4.3955933101528135,3.2360468,LOW
7.926294072451807,3.3792138,LOW
7.675855045667331,4.592417,LOW
4.174853682191064,5.453228,LOW
7.530544676777224,5.7542543,LOW
4.865873545094677,6.4337325,LOW
5.582681307957631,6.5904126,LOW
4.605588939003077,6.489233,LOW
5.091240613552085,6.206218,LOW
4.1074199884172735,5.937393,LOW
3.8080793797113373,5.553739,LOW
8.859409436098957,5.2070103,LOW
7.141216652593006,6.1120553,LOW
8.38753546463915,6.64709,LOW
5.60714431850489,7.1254244,LOW
7.56340552003594,6.954737,LOW
8.749046713978355,7.327354,LOW
9.072642629662445,7.9308486,LOW
10.46414363515956,8.5686865,LOW
6.077314765459773,8.938396,LOW
7.467309319678741,8.410468,LOW
8.074256433068085,8.313271,LOW
8.565887845221111,8.508829,LOW
7.915774988931754,8.653789,LOW
5.15339322765185,8.672243,LOW
7.908267442474074,7.8007174,LOW
4.548577393001676,7.724197,LOW
3.3347062738679503,6.9976115,LOW
6.093575757531684,5.7997794,LOW
15.749628728296345,5.9824843,LOW
12.719035165758454,14.987835,MEDIUM
12.332306543104892,14.027407,MEDIUM
12.396185774276145,13.055515,MEDIUM
12.158684278141584,12.040733,MEDIUM
14.394512579904982,12.262457,MEDIUM
14.042240748709887,13.124916,MEDIUM
13.160238986650288,13.535048,MEDIUM
14.381684439351071,13.547934,MEDIUM
14.589111550742324,13.811466,MEDIUM
14.263252601611516,14.212482,MEDIUM
14.322584559743907,14.2935295,MEDIUM
14.402393221407934,14.466061,MEDIUM
14.280384059681515,14.570673,MEDIUM
14.375250534584634,14.586872,MEDIUM
17.584279316031243,14.588814,MEDIUM
16.3715575901227,15.77199,MEDIUM
17.234358570481916,16.079706,MEDIUM
17.127237215934805,16.595776,MEDIUM
15.58881008874551,16.725346,MEDIUM
15.98101138346333,16.502256,MEDIUM
14.862712914513672,16.31813,MEDIUM
14.58463284190742,15.919342,MEDIUM
18.188098194937503,15.497187,MEDIUM
14.465154539525335,16.297924,MEDIUM
13.196074793762142,15.7831135,MEDIUM
14.234715953038075,15.011942,MEDIUM
13.837359367561977,14.648804,MEDIUM
13.53695544542132,14.382614,MEDIUM
14.794990248666235,14.007753,MEDIUM
4.04448747366617,14.236422,MEDIUM
5.113489231067813,5.6265483,LOW
3.1120864942337345,4.184868,LOW
4.022554816768443,3.1178656,LOW
2.3628401499907294,2.8836672,LOW
3.581502991818409,2.6698766,LOW
0.8404448633298376,3.9301038,LOW
3.8275592099611746,3.3196,LOW
2.7357884444618596,3.2496867,LOW
3.3519395794518996,3.072598,LOW
4.286647311971906,3.0900326,LOW
1.7747541208740856,3.1731234,LOW
3.592714418758524,2.8964512,LOW
2.8476792160927857,3.1795435,LOW
6.920636894208837,3.2915587,LOW
3.4860020783463117,4.365181,LOW
2.7178482783353726,4.430258,LOW
10.735308587694469,3.9414585,LOW
6.843799797145246,8.325737,LOW
4.7198891366599245,7.2297606,LOW
6.734069234134877,6.8324122,LOW
5.74665020924218,6.830604,LOW
3.6533134077127283,6.8686385,LOW
7.200644158246216,6.2309966,LOW
4.585066645551796,6.4755588,LOW
2.7364307765610647,6.0464597,LOW
4.727790812284374,5.3097715,LOW
2.8834961468884455,5.01245,LOW
3.7323356274599746,4.511445,LOW
1.8347738958076523,4.3269796,LOW
5.254764211850468,3.726187,LOW
5.967798687999217,3.9505644,LOW
6.263061665602637,4.585469,LOW
6.004656384018401,5.1449404,LOW
3.5855953092060453,5.4621005,LOW
5.718397988724675,5.325696,LOW
5.146089634600138,5.5459785,LOW
4.17217088768386,5.7918806,LOW
3.870991831773691,5.5717444,LOW
2.9924688387510603,5.100741,LOW
6.183234749617574,4.5399017,LOW
5.964632899866061,5.0073338,LOW
6.366483346687504,5.4803023,LOW
6.535471637442498,5.7489233,LOW
3.5356228300564005,5.9775953,LOW
8.401812113739178,5.752901,LOW
8.599839615846367,6.691458,LOW
5.864706920157143,7.436355,LOW
6.531200434420981,7.465457,LOW
9.269281191917152,7.3493576,LOW
6.868705981169686,7.860915,LOW
7.82805542911061,7.977859,LOW
4.9096021825063545,8.3288,LOW
9.321422592113848,7.35955,LOW
4.72047463448545,8.26551,LOW
6.091267332232221,7.0795016,LOW
3.4040481359513866,7.0908403,LOW
7.87992611769506,6.0357842,LOW
4.0751509791737455,6.717328,LOW
4.81761201688945,6.131521,LOW
30.04455501883406,5.8684278,LOW
29.83630221799024,30.74124,HIGH
25.465935868294657,28.934628,HIGH
28.636687597980874,27.124516,HIGH
27.95798011894057,27.60236,HIGH
28.093992638102367,27.402159,HIGH
28.65542376602272,27.77005,HIGH
28.83089539511238,26.11958,HIGH
25.963288885015167,26.99907,HIGH
25.681753116476543,26.631824,HIGH
29.447797265216646,25.245186,HIGH
29.434099522029058,26.515793,HIGH
31.17892244530117,27.605124,HIGH
28.395286180319637,29.453613,HIGH
29.176991792358706,29.37105,HIGH
33.950563550616835,29.681177,HIGH
32.43396978920383,31.847061,HIGH
32.26608825910638,31.927065,HIGH
31.37942402320233,31.975187,HIGH
28.51693323533801,31.629421,HIGH
30.786372946029303,30.153767,HIGH
29.773747778984003,29.262552,HIGH
30.512088512882457,27.870625,HIGH
31.026464298527443,29.032845,HIGH
28.47949665528303,29.298094,HIGH
29.450650046895042,28.358643,HIGH
29.298439262966212,28.174355,HIGH
29.379844468856188,27.431164,HIGH
26.897816252313433,26.913887,HIGH
26.9436471445776,25.960285,HIGH
0.5056327572080361,25.61881,HIGH
3.535504088701702,2.4895349,LOW
4.4109301911256535,2.4442718,LOW
4.824295252497572,1.5468713,LOW
0.038740656586012,2.0538046,LOW
0.5999200245069414,2.186553,LOW
0.20661089481412853,2.2964623,LOW
0.0,2.1530762,LOW
3.869513756106498,1.8781765,LOW
3.2603143006789965,2.1236925,LOW
5.837763568076946,1.9991792,LOW
1.6402601447789211,2.7768507,LOW
3.2264049368971026,2.5534208,LOW
2.820749085146494,2.9575832,LOW
3.4763244700703417,3.394564,LOW
7.891641878794816,3.7170758,LOW
3.7329410229838307,4.8970585,LOW
5.295762491873102,4.846731,LOW
2.0196045477191458,5.001829,LOW
5.679014122082821,4.5587535,LOW
5.413106886218732,4.935482,LOW
4.527772758593118,5.3576293,LOW
4.726956307302866,5.2983522,LOW
5.327452062033767,5.018243,LOW
0.8934300356531963,5.163403,LOW
2.1827053073000555,4.3755455,LOW
3.80183406505484,3.7111864,LOW
2.1661296987963565,3.6998796,LOW
0.9825722294399442,3.383625,LOW
2.111250401868608,2.6597006,LOW
29.84610346911922,2.2679117,LOW
29.28572161413701,31.09627,HIGH
30.421862123116718,28.261383,HIGH
29.10563033269427,29.284657,HIGH
26.481092267807824,28.784225,HIGH
27.24012160349252,27.982191,HIGH
28.5741104477471,27.787746,HIGH
30.53251634940977,26.48588,HIGH
28.610814700052458,27.274368,HIGH
30.296226376838543,27.029795,HIGH
27.303601740180138,28.29906,HIGH
29.408183332264333,27.741295,HIGH
27.823528815003087,28.384575,HIGH
31.233266067492472,27.926392,HIGH
31.12553590264741,29.32366,HIGH
29.000746037495997,29.960043,HIGH
29.575471698175704,29.656593,HIGH
31.068643357281,29.717037,HIGH
26.938003859687104,30.10022,HIGH
31.713298424466267,28.598658,HIGH
29.836730592431074,29.528515,HIGH
32.541819280080595,29.17321,HIGH
29.23651318893713,30.442211,HIGH
31.76411765221531,29.106308,HIGH
28.577578680464484,29.460533,HIGH
29.211142797664152,28.646347,HIGH
29.41318728535903,28.044731,HIGH
25.992786367293427,28.373497,HIGH
30.068299583967047,26.489758,HIGH
27.25978318454409,27.080212,HIGH
25.538549766128554,25.79131,HIGH
24.831430226073355,24.24868,MEDIUM
22.165717493259567,22.457392,MEDIUM
23.36208510244153,21.645847,MEDIUM
22.573349397468263,21.746922,MEDIUM
20.912349529199652,21.484833,MEDIUM
23.6041664624985,21.264023,MEDIUM
22.404832567170903,21.799065,MEDIUM
22.86748327459371,22.027975,MEDIUM
25.826185533017938,22.361927,MEDIUM
22.060855486489103,23.54958,MEDIUM
22.12575404298512,23.083656,MEDIUM
23.652454146678796,22.543758,MEDIUM
24.525970583108393,22.554344,MEDIUM
24.253972830813854,23.196068,MEDIUM
24.41026099087173,23.457691,MEDIUM
25.821795532631405,23.70809,MEDIUM
23.47910722442923,24.479548,MEDIUM
24.25365924409089,24.074322,MEDIUM
24.88876720320026,23.898869,MEDIUM
23.084776164742628,23.942642,MEDIUM
26.08204326223321,23.489464,MEDIUM
23.050273204497092,23.930796,MEDIUM
24.83461996949826,23.597378,MEDIUM
23.86383820883463,23.78329,MEDIUM
24.075162487841126,23.450012,MEDIUM
23.47080285289881,23.579441,MEDIUM
23.208262560237475,23.255081,MEDIUM
23.819894134185994,22.926874,MEDIUM
24.071038808926176,22.839314,MEDIUM
1.3696390042139521,23.037094,MEDIUM
1.652864729182122,2.3434172,LOW
3.1011676776639128,1.3582157,LOW
0.0,1.1332433,LOW
0.0,1.1902965,LOW
0.0,0.9107027,LOW
0.8576840710098192,1.1844462,LOW
0.0,1.4387707,LOW
0.0,1.3577336,LOW
0.0,1.1804501,LOW
3.4670174469313313,1.1096714,LOW
1.5315689832368609,1.3911542,LOW
1.4169717482942463,1.5132484,LOW
3.5044951173648844,1.5238228,LOW
2.0406136801661505,1.6682267,LOW
1.7027374137134963,1.922731,LOW
1.3476063328881782,2.220629,LOW
0.5739876459951763,2.0972571,LOW
3.1343417390736867,1.9408462,LOW
3.2633582999931043,2.2351537,LOW
1.3572465015085138,2.3119771,LOW
2.413550404434151,2.070215,LOW
1.713439761311144,2.1295333,LOW
2.9231304938077907,2.066737,LOW
0.7727620087947198,2.4573011,LOW
3.610506605808423,2.2365894,LOW
1.4081872945626532,2.3906121,LOW
0.0,2.2254457,LOW
0.14381252579511017,1.8823034,LOW
2.403265529483587,1.713163,LOW
12.422562375321945,1.8170198,LOW
12.494841796307645,13.292038,MEDIUM
13.137177377321335,12.34404,MEDIUM
13.921780553285174,12.094334,MEDIUM
11.35106830270004,12.171167,MEDIUM
10.58090197496209,12.129309,MEDIUM
9.974690068965657,12.210264,MEDIUM
10.183701905050054,11.50728,MEDIUM
12.04096681235172,10.962988,MEDIUM
12.57026174720644,11.555294,MEDIUM
13.40101723223232,11.894772,MEDIUM
10.863856822362884,12.461985,MEDIUM
14.479087845838675,12.149227,MEDIUM
13.271434303058033,13.258471,MEDIUM
15.4088703475481,13.533241,MEDIUM
15.828508481637996,14.469351,MEDIUM
15.379887264122322,15.04665,MEDIUM
14.450745941140445,15.710251,MEDIUM
14.315081593270882,15.509996,MEDIUM
16.64013272667581,15.458111,MEDIUM
16.597356207129238,15.939001,MEDIUM
15.831803547465112,16.325424,MEDIUM
14.998575761180192,16.28943,MEDIUM
15.414756157353791,16.066025,MEDIUM
14.524649772084775,16.11259,MEDIUM
13.937369932604101,15.689075,MEDIUM
14.173621838429472,15.017162,MEDIUM
12.294751382714919,14.93018,MEDIUM
11.809006379572198,14.066057,MEDIUM
10.227595932634793,13.381208,MEDIUM
20.390812750417126,12.293858,MEDIUM
20.57936330974642,20.338902,MEDIUM
21.016377035240943,20.30798,MEDIUM
21.977923413973365,20.770767,MEDIUM
19.510145670574133,20.901793,MEDIUM
21.293598032721356,20.769846,MEDIUM
18.72788436020234,20.93199,MEDIUM
17.92495949019856,19.804756,MEDIUM
19.49217192437186,18.793098,MEDIUM
17.74404329757924,18.829044,MEDIUM
16.924339465854615,18.365374,MEDIUM
19.800565116055715,18.135756,MEDIUM
21.52404368607378,18.793503,MEDIUM
20.58053246166754,19.89401,MEDIUM
20.653103103703984,20.273006,MEDIUM
19.338045686430377,20.612957,MEDIUM
21.323282247722272,20.326244,MEDIUM
23.44577465013345,20.60938,MEDIUM
21.963876054054367,21.784767,MEDIUM
23.373958969813295,21.980812,MEDIUM
19.535364197615102,22.557877,MEDIUM
25.015066613539027,21.533588,MEDIUM
20.87983235057976,23.3796,MEDIUM
23.8756956684225,22.301552,MEDIUM
21.800550240467135,22.96494,MEDIUM
20.088206318165426,22.150026,MEDIUM
17.20932755262602,21.36083,MEDIUM
20.34571642613951,19.547482,MEDIUM
17.818486645466145,19.081799,MEDIUM
18.77051855425527,18.483751,MEDIUM
17.3403217672189,18.618631,MEDIUM
18.0600590319587,17.813967,MEDIUM
17.53884149566628,17.697018,MEDIUM
13.353046738974454,17.512768,MEDIUM
14.24925210442018,15.937744,MEDIUM
14.639327495235403,15.268126,MEDIUM
14.394773546710049,15.187271,MEDIUM
17.553873264557897,14.951332,MEDIUM
15.585776725201708,16.120398,MEDIUM
16.517400374653832,16.22085,MEDIUM
14.251442208519359,16.532265,MEDIUM
13.084299116466307,16.04263,MEDIUM
15.858223316539124,15.348116,MEDIUM
16.234494372569046,15.660955,MEDIUM
16.660414337503447,15.856491,MEDIUM
20.230662003141937,16.288502,MEDIUM
17.223277965450002,17.911634,MEDIUM
20.76669003555068,18.194748,MEDIUM
16.864633349306438,19.35468,MEDIUM
18.258198523969103,18.590763,MEDIUM
18.291408121530306,18.610613,MEDIUM
18.87262647647444,18.394686,MEDIUM
17.939552740330196,18.647985,MEDIUM
17.447330700829973,18.37928,MEDIUM
13.737463577306736,18.062939,MEDIUM
15.781223641102942,16.455183,MEDIUM
15.350491063312848,16.018578,MEDIUM
15.538788236684336,15.717815,MEDIUM
15.233797291438615,15.874714,MEDIUM
16.294703828604483,15.895733,MEDIUM
0.0,16.183874,MEDIUM
0.0,0.7716898,LOW
0.0,0.12288606,LOW
0.0,0.16446757,LOW
0.0,0.44546413,LOW
0.0,0.6370802,LOW
0.0,0.88334477,LOW
0.0,0.88845634,LOW
0.0,0.8908452,LOW
0.0,0.897679,LOW
0.0,0.8481467,LOW
0.0,0.82377195,LOW
0.0,0.87282765,LOW
0.0,0.9296082,LOW
0.0,0.926844,LOW
0.0,0.89399374,LOW
0.0,0.93410707,LOW
0.0,0.9803251,LOW
0.0,0.9906081,LOW
0.0,0.98003757,LOW
0.0,0.9876838,LOW
0.0,1.0366043,LOW
0.0,1.0317096,LOW
0.0,1.0090152,LOW
0.0,1.000458,LOW
0.0,0.983577,LOW
0.0,0.96155906,LOW
0.0,0.9465214,LOW
0.0,0.9342128,LOW
0.0,0.9191791,LOW
0.0,0.91068065,LOW
0.0,0.9706787,LOW
0.0,0.9478637,LOW
0.0,0.9247341,LOW
0.0,0.9038427,LOW
0.0,0.902357,LOW
0.0,0.9408053,LOW
0.0,0.870407,LOW
0.0,0.82964814,LOW
0.0,0.8116094,LOW
0.0,0.78992856,LOW
0.0,0.7570957,LOW
0.0,0.8101537,LOW
0.0,0.7927481,LOW
0.0,0.8202957,LOW
0.0,0.8397453,LOW
0.0,0.8815304,LOW
0.0,0.8569932,LOW
0.0,0.8724855,LOW
0.0,0.89880073,LOW
0.0,0.94675124,LOW
0.0,0.91120327,LOW
0.0,0.87710094,LOW
0.0,0.8690227,LOW
0.0,0.9331056,LOW
0.0,0.9236525,LOW
0.0,0.9124539,LOW
0.0,0.9261708,LOW
0.0,0.8977512,LOW
0.0,0.94220746,LOW
10.937389223508836,0.89561605,LOW
11.501942114696291,11.120205,MEDIUM
9.23419229830509,10.434431,MEDIUM
7.537166021174183,9.365954,LOW
11.993023520980897,8.60482,LOW
9.50875330044729,9.476186,LOW
10.683161929664879,9.730419,LOW
9.572652146829277,10.473892,MEDIUM
9.129938547720748,10.307974,MEDIUM
12.945560055326798,10.238714,MEDIUM
12.130123711527837,10.967508,MEDIUM
12.22711196110946,11.406757,MEDIUM
12.543441684158063,11.721762,MEDIUM
11.75245956805671,12.0665,MEDIUM
12.087721680558456,12.209078,MEDIUM
13.433973627912051,12.357275,MEDIUM
10.855894616975792,12.896265,MEDIUM
13.880928578174487,12.346226,MEDIUM
12.731604753803541,12.968103,MEDIUM
10.559043326725533,13.007004,MEDIUM
14.028074107314731,12.2441025,MEDIUM
14.999598588771498,13.018671,MEDIUM
16.568173431980306,13.678785,MEDIUM
12.534618933401099,14.763237,MEDIUM
14.308611722339512,14.344824,MEDIUM
7.372690632700266,14.490171,MEDIUM
14.15004279344797,9.641043,LOW
11.513333440550223,13.25205,MEDIUM
12.183153192370598,12.228384,MEDIUM
8.69492500055547,12.017414,MEDIUM
2.367371653098635,11.024822,MEDIUM
0.9804351448392286,3.0260243,LOW
0.7215300056812879,1.7033708,LOW
1.6419376478990682,1.0155449,LOW
1.335676625832729,1.3209553,LOW
0.0,1.8062315,LOW
4.3125484955802555,1.7060463,LOW
1.5558871689706848,1.9962171,LOW
0.0,1.9407296,LOW
0.0,1.7261821,LOW
0.5875418119369984,1.5802734,LOW
3.9123479170512647,1.5571216,LOW
1.247406561164789,2.0586634,LOW
0.0,1.7330147,LOW
2.508953275843254,1.5502244,LOW
4.517960866831046,1.6123296,LOW
6.9262939096398215,2.287012,LOW
3.0212734477539342,3.7965422,LOW
3.2932426682327236,3.6186154,LOW
5.726614208175858,3.4322007,LOW
7.983155763015217,4.288065,LOW
5.2222216637567165,5.740858,LOW
4.0997274237656205,6.0781755,LOW
5.247848428129677,5.5035176,LOW
3.2473108357464966,5.376111,LOW
3.3779142112750655,5.2070084,LOW
4.216502474594192,4.7374883,LOW
3.042941031743858,4.5288963,LOW
2.262006732153921,4.1039505,LOW
1.8767184963479915,3.6688178,LOW
31.76568582081041,3.0856078,LOW
30.559646861020013,32.778645,HIGH
31.33972754373855,29.891903,HIGH
30.51707443651604,30.3074,HIGH
29.21451692418417,30.1986,HIGH
29.421403181824953,29.688095,HIGH
29.628976569052433,29.74961,HIGH
30.064733922784693,27.544613,HIGH
31.882386914641373,28.242344,HIGH
29.66149770399124,29.683353,HIGH
27.804793165140833,29.488657,HIGH
29.87307266932416,28.67281,HIGH
31.28110429879574,28.299725,HIGH
31.09371011023599,28.728058,HIGH
31.815393546212498,29.42461,HIGH
33.23004320008805,30.555258,HIGH
33.677274898315645,32.05262,HIGH
33.43659480283385,32.798363,HIGH
33.363374097770816,33.145363,HIGH
33.13097599675489,33.012455,HIGH
33.7250640947592,33.116024,HIGH
33.59163936650018,33.106216,HIGH
31.343527522347028,32.575436,HIGH
33.0569438644267,31.378067,HIGH
34.06014305342092,31.351645,HIGH
31.346758952015122,31.662601,HIGH
30.245459878511863,30.760506,HIGH
29.343032073207652,29.772526,HIGH
29.61079310435818,28.205505,HIGH
28.93373861512959,28.072832,HIGH
27.53655880769812,27.109497,HIGH
23.763648684684743,25.334295,HIGH
23.653389408604106,23.291498,MEDIUM
23.829304629631167,22.078117,MEDIUM
23.64994532445455,21.910364,MEDIUM
21.968179946021362,22.410843,MEDIUM
26.18949705982741,21.894714,MEDIUM
24.26201524422496,23.615158,MEDIUM
21.255106838910983,23.702343,MEDIUM
23.84660880647995,22.715656,MEDIUM
26.5523895838975,22.486557,MEDIUM
24.148315800093663,24.02229,MEDIUM
24.626935839746018,23.990398,MEDIUM
22.82463085081398,24.193378,MEDIUM
27.726893446106,23.804085,MEDIUM
26.718285030279496,25.367788,HIGH
23.813772017536895,25.443083,HIGH
27.673023614817943,25.316753,HIGH
28.777890621169597,26.135624,HIGH
26.479319995458262,26.825909,HIGH
24.589526218594962,26.529423,HIGH
28.029242233469848,25.569395,HIGH
24.710009057812698,26.173561,HIGH
24.2486861178042,25.006393,HIGH
26.634119689166873,24.219143,MEDIUM
25.112842543991476,24.254107,MEDIUM
24.780655045097145,24.3036,MEDIUM
23.986995750454167,24.086483,MEDIUM
25.16938839676945,23.653683,MEDIUM
22.961923204496404,24.00023,MEDIUM
14.67115796082577,23.311417,MEDIUM
15.769989589332246,14.027037,MEDIUM
16.959612444652088,13.837042,MEDIUM
14.57938602369144,15.3286495,MEDIUM
13.292621714464726,15.159321,MEDIUM
13.722982236358586,14.596615,MEDIUM
14.345438006107518,14.387613,MEDIUM
15.20103683668704,14.640213,MEDIUM
18.434700072637597,14.851194,MEDIUM
15.957605840890341,16.328701,MEDIUM
16.474748626868774,16.383379,MEDIUM
15.879656752107874,16.676577,MEDIUM
13.5271010821841,16.516262,MEDIUM
17.365786354471332,15.692162,MEDIUM
15.364462294060733,16.413954,MEDIUM
17.792433424475,16.083847,MEDIUM
18.12566962887683,16.80583,MEDIUM
16.740233978495283,17.246319,MEDIUM
17.663560844430226,17.358667,MEDIUM
19.242198666554255,17.59269,MEDIUM
19.96336872169381,18.299232,MEDIUM
16.12466656804385,18.976917,MEDIUM
16.86773504008627,17.966541,MEDIUM
18.059770676799417,17.389143,MEDIUM
18.313849228184292,17.557411,MEDIUM
18.584247787349163,17.727089,MEDIUM
17.248088726577112,17.972618,MEDIUM
17.846955198214488,17.87757,MEDIUM
17.36741962607457,17.89981,MEDIUM
16.595183756692578,17.731588,MEDIUM
29.814866541678825,17.050604,MEDIUM
29.53846898935562,29.747124,HIGH
28.269922581001815,28.815716,HIGH
30.554122781508593,28.658844,HIGH
28.850063803192647,29.256912,HIGH
27.53425663719665,29.117008,HIGH
27.24341483142265,28.94238,HIGH
26.509538969304835,26.472116,HIGH
29.038103538169786,25.696707,HIGH
27.93695707021321,26.258244,HIGH
26.75687578350682,26.273235,HIGH
27.501281213848088,26.161518,HIGH
